-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-999,0 ^^^ -2399,0 --- 1400 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2399,0 ^^^ -2399,0 --- 0 --- 2399
-2398,0 ^^^ -2398,0 --- 0 --- 2398
-2397,0 ^^^ -2397,0 --- 0 --- 2397
-2394,0 ^^^ -2394,0 --- 0 --- 2394
-2390,0 ^^^ -2390,0 --- 0 --- 2390
-2384,0 ^^^ -2384,0 --- 0 --- 2384
-2378,0 ^^^ -2378,0 --- 0 --- 2378
-2370,0 ^^^ -2370,0 --- 0 --- 2370
-2361,0 ^^^ -2361,0 --- 0 --- 2361
-2351,0 ^^^ -2351,0 --- 0 --- 2351
-2339,0 ^^^ -2339,0 --- 0 --- 2339
-2327,0 ^^^ -2327,0 --- 0 --- 2327
-2313,0 ^^^ -2313,0 --- 0 --- 2313
-2298,0 ^^^ -2298,0 --- 0 --- 2298
-2282,0 ^^^ -2282,0 --- 0 --- 2282
-2264,0 ^^^ -2264,0 --- 0 --- 2264
-2246,0 ^^^ -2246,0 --- 0 --- 2246
-2227,0 ^^^ -2227,0 --- 0 --- 2227
-2209,0 ^^^ -2209,0 --- 0 --- 2209
-2193,0 ^^^ -2193,0 --- 0 --- 2193
-2178,0 ^^^ -2178,0 --- 0 --- 2178
-2164,0 ^^^ -2164,0 --- 0 --- 2164
-2151,0 ^^^ -2151,0 --- 0 --- 2151
-2140,0 ^^^ -2140,0 --- 0 --- 2140
-2129,0 ^^^ -2129,0 --- 0 --- 2129
-2120,0 ^^^ -2120,0 --- 0 --- 2120
-2112,0 ^^^ -2112,0 --- 0 --- 2112
-2106,0 ^^^ -2106,0 --- 0 --- 2106
-2100,0 ^^^ -2100,0 --- 0 --- 2100
-2096,0 ^^^ -2096,0 --- 0 --- 2096
-2093,0 ^^^ -2093,0 --- 0 --- 2095
-2091,0 ^^^ -2091,0 --- 0 --- 2104.02
-2090,0 ^^^ -2090,0 --- 0 --- 2117.05
-2091,0 ^^^ -2091,0 --- 0 --- 2148.12
-2092,0 ^^^ -2092,0 --- 0 --- 2176.22
-2095,0 ^^^ -2095,0 --- 0 --- 2204.34
-2098,0 ^^^ -2098,0 --- 0 --- 2230.47
-2103,0 ^^^ -2103,0 --- 0 --- 2256.65
-2109,0 ^^^ -2109,0 --- 0 --- 2283.81
-2116,-1 ^^^ -2116,-1 --- 0 --- 2312
-2125,-1 ^^^ -2125,-1 --- 0 --- 2342.2
-2132,-1 ^^^ -2132,-1 --- 0 --- 2369.42
-2140,-1 ^^^ -2140,-1 --- 0 --- 2398.65
-2148,0 ^^^ -2148,0 --- 0 --- 2426.98
-2155,0 ^^^ -2155,0 --- 0 --- 2454.25
-2162,0 ^^^ -2162,0 --- 0 --- 2481.53
-2168,0 ^^^ -2168,0 --- 0 --- 2507.82
-2175,0 ^^^ -2175,0 --- 0 --- 2535.13
-2181,0 ^^^ -2181,0 --- 0 --- 2560.46
-2188,0 ^^^ -2188,0 --- 0 --- 2587.74
-2194,0 ^^^ -2194,0 --- 0 --- 2613.08
169,11 ^^^ -2200,0 --- 2369.03 --- 2638.44
220,12 ^^^ -2205,0 --- 2425.03 --- 2662.75
262,13 ^^^ -2211,0 --- 2473.03 --- 2688.13
296,14 ^^^ -2216,0 --- 2512.04 --- 2712.46
326,15 ^^^ -2221,0 --- 2547.04 --- 2735.86
594,132 ^^^ -2226,0 --- 2823.09 --- 2759.21
619,143 ^^^ -2231,0 --- 2853.59 --- 2783.63
644,153 ^^^ -2236,0 --- 2884.06 --- 2806.99
780,-26 ^^^ -2240,0 --- 3020.11 --- 2829.36
782,-26 ^^^ -2245,0 --- 3027.11 --- 2852.74
718,184 ^^^ -2249,0 --- 2972.7 --- 2874.13
775,-26 ^^^ -2254,0 --- 3029.11 --- 2897.52
766,-25 ^^^ -2258,0 --- 3024.1 --- 2918.92
752,-25 ^^^ -2262,0 --- 3014.1 --- 2940.33
731,-26 ^^^ -2266,0 --- 2997.11 --- 2961.74
702,-25 ^^^ -2270,0 --- 2972.11 --- 2983.16
658,-24 ^^^ -2273,0 --- 2931.1 --- 3003.59
588,-24 ^^^ -2277,0 --- 2865.1 --- 3024.94
466,-23 ^^^ -2280,0 --- 2746.1 --- 3044.38
209,-22 ^^^ -2283,0 --- 2492.1 --- 3064.83
-411,-6 ^^^ -2287,0 --- 1876.01 --- 3085.19
996,275 ^^^ -2290,0 --- 3297.49 --- 3104.65
2106,58 ^^^ -2293,0 --- 4399.38 --- 3124.03
-329,-250 ^^^ -2296,0 --- 1982.82 --- 3143.41
-329,-250 ^^^ -2299,0 --- 1985.8 --- 3161.89
-329,-250 ^^^ -2302,0 --- 1988.78 --- 3181.27
1364,38 ^^^ -2305,0 --- 3669.2 --- 3199.67
1334,37 ^^^ -2307,0 --- 3641.19 --- 3217.07
1313,37 ^^^ -2308,0 --- 3621.19 --- 3233.48
1302,37 ^^^ -2308,0 --- 3610.19 --- 3248.9
1297,37 ^^^ 1227,329 --- 300.273 --- 715.118
1296,36 ^^^ 1252,332 --- 299.252 --- 726.893
1295,36 ^^^ 1277,334 --- 298.543 --- 737.404
1296,36 ^^^ 1301,336 --- 300.042 --- 747.061
1297,37 ^^^ 1324,337 --- 301.213 --- 756.342
1300,37 ^^^ 1347,336 --- 302.671 --- 763.866
1324,-37 ^^^ 1369,335 --- 374.712 --- 770.102
1391,334 ^^^ 1391,334 --- 0 --- 777.273
-329,-250 ^^^ 1412,331 --- 1835.39 --- 781.356
-329,-250 ^^^ 1433,328 --- 1854.38 --- 786.832
-329,-250 ^^^ 1454,326 --- 1873.73 --- 792.357
-329,-250 ^^^ 1476,325 --- 1894.37 --- 800.162
-329,-250 ^^^ 1498,325 --- 1915.35 --- 808.013
-329,-250 ^^^ 1520,326 --- 1936.64 --- 816.777
-329,-250 ^^^ 1543,328 --- 1959.2 --- 826.942
-329,-250 ^^^ 1565,331 --- 1981.11 --- 837.506
-329,-250 ^^^ 1588,335 --- 2004.27 --- 849.969
-329,-250 ^^^ 1611,340 --- 2027.73 --- 863.325
-329,-250 ^^^ 1634,346 --- 2051.48 --- 877.563
-329,-250 ^^^ 1657,353 --- 2075.53 --- 892.675
-329,-250 ^^^ 1679,360 --- 2098.61 --- 907.278
-329,-250 ^^^ 1700,368 --- 2121.03 --- 921.364
-329,-250 ^^^ 1720,376 --- 2142.49 --- 936.304
-329,-250 ^^^ 1739,383 --- 2162.71 --- 949.341
-329,-250 ^^^ 1756,391 --- 2181.31 --- 961.852
-329,-250 ^^^ 1772,398 --- 2198.66 --- 973.839
-329,-250 ^^^ 1786,405 --- 2214.1 --- 983.929
-329,-250 ^^^ 1800,412 --- 2229.55 --- 994.881
-329,-250 ^^^ 1812,418 --- 2242.79 --- 1003.61
-329,-250 ^^^ 1823,424 --- 2255.08 --- 1011.33
-329,-250 ^^^ 1832,430 --- 2265.46 --- 1019.42
-329,-250 ^^^ 1841,435 --- 2275.55 --- 1025.31
-329,-250 ^^^ 1851,441 --- 2286.89 --- 1033.09
-329,-250 ^^^ 1861,447 --- 2298.24 --- 1040.9
-329,-250 ^^^ 1873,454 --- 2311.8 --- 1051.07
-329,-250 ^^^ 1886,461 --- 2326.32 --- 1061.25
-329,-250 ^^^ 1899,469 --- 2341.14 --- 1072.8
-329,-250 ^^^ 1913,477 --- 2356.92 --- 1084.35
-329,-250 ^^^ 1929,486 --- 2374.92 --- 1098.24
-329,-250 ^^^ 1945,496 --- 2393.24 --- 1112.13
-329,-250 ^^^ 1962,506 --- 2412.51 --- 1127.38
-329,-250 ^^^ 1979,516 --- 2431.79 --- 1142.64
-329,-250 ^^^ 1998,526 --- 2452.98 --- 1158.49
-329,-250 ^^^ 2017,536 --- 2474.17 --- 1174.73
2227,49 ^^^ 2037,544 --- 530.212 --- 1189.37
-329,-250 ^^^ 2058,553 --- 2518.45 --- 1206.27
-329,-250 ^^^ 2079,560 --- 2540.58 --- 1220.6
-329,-250 ^^^ 2101,567 --- 2563.67 --- 1236.34
-329,-250 ^^^ 2124,573 --- 2587.38 --- 1250.92
-329,-250 ^^^ 2147,579 --- 2611.09 --- 1266.09
-329,-250 ^^^ 2168,583 --- 2632.28 --- 1278.04
-329,-250 ^^^ 2190,587 --- 2654.42 --- 1291.11
-329,-250 ^^^ 2210,589 --- 2674.03 --- 1301.48
-329,-250 ^^^ 2229,591 --- 2692.7 --- 1311.37
-329,-250 ^^^ 2248,592 --- 2711.07 --- 1320.47
-329,-250 ^^^ 2266,592 --- 2728.18 --- 1328.79
-329,-250 ^^^ 2284,590 --- 2744.7 --- 1334.96
-329,-250 ^^^ 2301,589 --- 2760.58 --- 1342.01
-329,-250 ^^^ 2317,586 --- 2774.93 --- 1346.9
-329,-250 ^^^ 2333,582 --- 2788.99 --- 1350.45
-329,-250 ^^^ 2348,578 --- 2802.13 --- 1353.83
-329,-250 ^^^ 2364,573 --- 2815.95 --- 1357.29
-329,-250 ^^^ 2380,567 --- 2829.52 --- 1359.21
-329,-250 ^^^ 2395,560 --- 2841.88 --- 1361.22
2412,552 ^^^ 2412,552 --- 0 --- 1362.34
2428,544 ^^^ 2428,544 --- 0 --- 1364.38
2445,534 ^^^ 2445,534 --- 0 --- 1364.81
2245,173 ^^^ 2461,524 --- 412.137 --- 1364.77
2251,188 ^^^ 2478,513 --- 396.427 --- 1365.53
2256,202 ^^^ 2495,501 --- 382.782 --- 1365.58
-2308,-9 ^^^ 2512,489 --- 4845.66 --- 1365.19
2265,228 ^^^ 2530,475 --- 362.262 --- 1364.85
2270,242 ^^^ 2547,460 --- 352.495 --- 1363.37
2274,257 ^^^ 2565,445 --- 346.446 --- 1362.85
-2299,-10 ^^^ 2582,429 --- 4900.7 --- 1361.2
-329,-250 ^^^ 2599,412 --- 3001.9 --- 1359.85
-329,-250 ^^^ 2617,394 --- 3015.57 --- 1358.14
-329,-250 ^^^ 2634,375 --- 3028.2 --- 1356.12
-329,-250 ^^^ 2651,356 --- 3040.99 --- 1353.73
-329,-250 ^^^ 2667,339 --- 3053.35 --- 1353
-329,-250 ^^^ 2683,322 --- 3065.83 --- 1351.94
-329,-250 ^^^ 2698,305 --- 3077.46 --- 1351.85
-329,-250 ^^^ 2712,290 --- 3088.57 --- 1351.74
-329,-250 ^^^ 2726,275 --- 3099.78 --- 1351.25
-329,-250 ^^^ 2739,260 --- 3110.1 --- 1351.61
-329,-250 ^^^ 2752,245 --- 3120.51 --- 1351.63
-329,-250 ^^^ 2764,229 --- 3129.87 --- 1351.08
-329,-250 ^^^ 2775,212 --- 3138.19 --- 1348.82
-329,-250 ^^^ 2785,196 --- 3145.78 --- 1346.54
-329,-250 ^^^ 2795,179 --- 3153.32 --- 1345.34
-329,-250 ^^^ 2804,163 --- 3160.1 --- 1342.7
-329,-250 ^^^ 2811,146 --- 3164.87 --- 1338.9
-329,-250 ^^^ 2817,129 --- 3168.75 --- 1334.48
-329,-250 ^^^ 2821,112 --- 3170.73 --- 1329.03
-329,-250 ^^^ 2825,94 --- 3172.7 --- 1322.79
-329,-250 ^^^ 2827,77 --- 3172.9 --- 1315.49
-329,-250 ^^^ 2828,59 --- 3172.09 --- 1307.91
-329,-250 ^^^ 2827,41 --- 3169.39 --- 1297.86
-329,-250 ^^^ 2826,23 --- 3166.79 --- 1288.88
2404,488 ^^^ 2825,6 --- 639.973 --- 1280.52
2404,491 ^^^ 2823,-8 --- 651.584 --- 1272.71
2403,492 ^^^ 2821,-23 --- 663.286 --- 1264.59
2401,494 ^^^ 2819,-37 --- 675.785 --- 1257
2399,494 ^^^ 2818,-49 --- 685.864 --- 1251.24
2395,494 ^^^ 2816,-60 --- 695.814 --- 1244.13
2391,494 ^^^ 2813,-71 --- 705.201 --- 1237.08
2386,493 ^^^ 2811,-80 --- 713.41 --- 1231.78
-329,-250 ^^^ 2809,-88 --- 3142.18 --- 1226.9
-329,-250 ^^^ 2806,-95 --- 3138.83 --- 1221.5
-329,-250 ^^^ 2802,-103 --- 3134.45 --- 1214.83
-329,-250 ^^^ 2797,-111 --- 3129.09 --- 1207.26
-329,-250 ^^^ 2792,-118 --- 3123.79 --- 1199.13
-329,-250 ^^^ 2787,-125 --- 3118.51 --- 1191.96
-329,-250 ^^^ 2783,-130 --- 3114.31 --- 1186.45
-329,-250 ^^^ 2778,-135 --- 3109.13 --- 1180.01
-329,-250 ^^^ 2773,-138 --- 3104.02 --- 1174.27
-329,-250 ^^^ 2769,-141 --- 3099.92 --- 1169.48
-329,-250 ^^^ 2764,-143 --- 3094.85 --- 1164.09
-329,-250 ^^^ 2759,-143 --- 3089.85 --- 1158.47
-329,-250 ^^^ 2754,-143 --- 3084.86 --- 1153.79
-329,-250 ^^^ 2750,-142 --- 3080.89 --- 1150.4
-329,-250 ^^^ 2745,-140 --- 3075.97 --- 1146.44
-329,-250 ^^^ 2741,-138 --- 3072.04 --- 1143.42
-329,-250 ^^^ 2736,-137 --- 3067.08 --- 1139.12
-329,-250 ^^^ 2731,-138 --- 3062.05 --- 1134.09
-329,-250 ^^^ 2726,-139 --- 3057.02 --- 1128.14
-329,-250 ^^^ 2721,-140 --- 3051.98 --- 1123.12
